price,year,make,model,location,dealerName,isDealer,scrapeLocation,scrapeZip,mileage,highPriced,lowMileage,isLuxury,isRecent
60943,2023,BMW,X5 xDrive40i,"Freeport, NY (23 mi.)",BMW of Freeport,1,"New York, NY",10001,25112,1,1,1,1
21325,2019,Honda,Civic EX,"Old Bridge Township, NJ (27 mi.)",DCH Academy Honda,1,"New York, NY",10001,34593,0,1,0,0
24959,2022,Nissan,Rogue SV,"Avenel, NJ (19 mi.)",Sansone Rt 1 Auto Mall,1,"New York, NY",10001,40517,0,1,0,1
24995,2023,Honda,Accord LX,"Paramus, NJ (13 mi.)",DCH Paramus Honda,1,"New York, NY",10001,18476,0,1,0,1
21580,2018,Audi,Q5 2.0T Prestige,"Verona, NJ (14 mi.)",DCH Montclair Acura,1,"New York, NY",10001,36769,0,1,1,0
27795,2022,Subaru,Forester Limited,"Rye, NY (24 mi.)",Rye Subaru,1,"New York, NY",10001,29702,0,1,0,1
26191,2024,Volkswagen,Tiguan 2.0T S,"Roanoke, VA",Southern Team Hyundai Nissan Subaru Volkswagen,1,"Boston, MA",02101,9066,0,1,0,1
26067,2021,Honda,Accord EX-L 1.5T,"El Paso, TX",Rudolph Honda,1,"Boston, MA",02101,57598,0,0,0,1
29840,2024,Ford,Mustang EcoBoost Premium,"Lake City, FL",Rountree Moore Nissan,1,"Boston, MA",02101,31500,0,1,0,1
33965,2024,Buick,Enclave Premium FWD,"Lansing, MI",Crippen Automotive,1,"Boston, MA",02101,49242,1,1,0,1
43272,2024,INFINITI,QX60 Luxe,"Columbia, MO",Joe Machens Nissan,1,"Boston, MA",02101,15753,1,1,0,1
54999,2024,Genesis,GV80 2.5T,"Midland, TX",All American Chrysler Dodge Jeep Ram of Midland,1,"Boston, MA",02101,25204,1,1,1,1
43557,2024,GMC,Sierra 1500 SLT,"Sherman, TX",Sherman Chevrolet Cadillac,1,"Boston, MA",02101,27128,1,1,0,1
40490,2022,INFINITI,QX60 AUTOGRAPH,"Carlsbad, CA",PREMIER Chevrolet of Carlsbad,1,"Boston, MA",02101,31697,1,1,0,1
23999,2010,Dodge,Challenger R/T,"Fond Du Lac, WI",Summit Automotive Chrysler Dodge Jeep RA,1,"Boston, MA",02101,17804,0,1,0,0
22500,2019,Tesla,Model 3 Standard Range,"Lincoln, NE",Baxter Toyota Lincoln,1,"Boston, MA",02101,54449,0,0,0,0
33018,2019,Chevrolet,Silverado 1500 RST,"Gainesville, FL",Gettel Toyota Gainesville,1,"Boston, MA",02101,76293,1,0,0,0
29788,2022,Audi,Q5 45 S line Premium Plus,"Kaneohe, HI",Honda Windward,1,"Boston, MA",02101,28500,0,1,1,1
41750,2024,INFINITI,QX60 Pure,"Pelham, AL",Driver's Way,1,"Boston, MA",02101,10881,1,1,0,1
31999,2020,Jeep,Wrangler Sport,"Aransas Pass, TX",Aransas Autoplex Superstore,1,"Boston, MA",02101,61400,1,0,0,1
249800,2025,Aston,Martin DBX 707,"Downers Grove, IL",Napleton Aston Martin,1,"Boston, MA",02101,4399,1,1,0,1
28400,2022,Polestar,2 Long Range Dual Motor,"Orlando, FL",Napleton's Volkswagen of Orlando,1,"Boston, MA",02101,15778,0,1,0,1
37995,2023,Ford,F-150 XLT,"Crystal River, FL",Jenkins Kia of Crystal River,1,"Boston, MA",02101,57738,1,0,0,1
14980,2017,Chrysler,300 S,"Billings, MT",Lithia Toyota of Billings,1,"Boston, MA",02101,112324,0,0,0,0
28988,2020,Lincoln,Aviator Reserve AWD,"Warren, OH",Klaben Ford Lincoln of Warren,1,"Boston, MA",02101,87627,0,0,0,1
52559,2025,Volvo,XC90 B5 Core,"West Palm Beach, FL",Volvo Cars of The Palm Beaches,1,"Boston, MA",02101,4129,1,1,0,1
37372,2023,Volvo,XC60 B5 Plus Bright Theme,"Skokie, IL",Old Orchard Nissan,1,"Boston, MA",02101,8607,1,1,0,1
29999,2024,Subaru,Outback Wilderness,"Owings Mills, MD",Honda of Owings Mills,1,"Boston, MA",02101,32811,1,1,0,1
20000,2018,Subaru,Outback 2.5i Limited,"D'lberville, MS",Mandal Buick GMC Inc.,1,"Boston, MA",02101,77771,0,0,0,0
38990,2025,Mazda,CX-5 2.5 Turbo Signature,"Newark, DE",Porter Chevrolet,1,"Boston, MA",02101,2704,1,1,0,1
25997,2024,Nissan,Rogue SV,"Abilene, KS",Holm Automotive Center,1,"Boston, MA",02101,23933,0,1,0,1
34800,2023,RAM,1500 Big Horn/Lone Star,"Laurel, MD",Ourisman VW of Laurel - Curbside pickup and home delivery available,1,"Boston, MA",02101,50007,1,0,0,1
12640,2015,Audi,Q5 3.0 TDI Premium Plus,"Honolulu, HI",Honolulu Ford,1,"Boston, MA",02101,115131,0,0,1,0
12499,2015,Audi,Q7 3.0T S line Prestige,"Pasco, WA",Corwin Ford of Tri-Cities,1,"Boston, MA",02101,97237,0,0,1,0
72999,2023,Dodge,Charger Scat Pack,"Midland, TX",All American Chrysler Dodge Jeep Ram of Midland,1,"Boston, MA",02101,2122,1,1,0,1
41999,2024,INFINITI,QX80 Luxe,"Gladstone, OR",Ron Tonkin Kia,1,"Boston, MA",02101,36829,1,1,0,1
26000,2021,Cadillac,XT5 Premium Luxury,"St Albans, VT",Handy Toyota Inc,1,"Boston, MA",02101,72223,0,0,1,1
23967,2023,Hyundai,SANTA FE SEL,"Medford, OR",Lithia Honda in Medford,1,"Boston, MA",02101,62875,0,0,0,1
32999,2019,Ford,F-150 Lariat,"Fairbanks, AK",Chevrolet GMC of Fairbanks,1,"Boston, MA",02101,118747,1,0,0,0
29900,2023,Chrysler,Pacifica Limited,"Spokane, WA",Lithia Chrysler Dodge Jeep RAM Fiat of Spokane,1,"Boston, MA",02101,58815,0,0,0,1
21985,2023,Hyundai,SANTA FE SEL 2.4,"Lansing, MI",Spartan Toyota,1,"Boston, MA",02101,50477,0,0,0,1
46488,2021,GMC,Sierra 1500 AT4,"Lake City, FL",Rountree Moore Ford Lincoln,1,"Boston, MA",02101,35290,1,1,0,1
49820,2023,Volvo,XC90 B6 Ultimate 6-Seater,"Edgewater, MD",Annapolis Hyundai,1,"Boston, MA",02101,16015,1,1,0,1
20652,2020,Cadillac,XT5 Premium Luxury,"Lima, OH",Lima Auto Mall,1,"Boston, MA",02101,101049,0,0,1,1
63250,2024,Toyota,Tacoma TRD Pro,"Kirksville, MO",Kirksville Motor Company,1,"Boston, MA",02101,1879,1,1,0,1
19995,2017,INFINITI,QX60 Base,"Carlsbad, CA",BMW of Carlsbad,1,"Boston, MA",02101,91370,0,0,0,0
20995,2017,Cadillac,XT5 Premium Luxury,"Westport, MA",Prestige Auto Mart of Westport,1,"Boston, MA",02101,68155,0,0,1,0
33169,2024,Buick,Enclave Essence FWD,"Corpus Christi, TX",AutoNation Chevrolet North Corpus Christi,1,"Boston, MA",02101,24152,1,1,0,1
35488,2023,Ford,F-150 XLT,"Jacksonville, FL",Greenway Kia at the Avenues,1,"Boston, MA",02101,55906,1,0,0,1
16490,2018,Chrysler,300 S,"Cedar Falls, IA",Dan Deery Toyota,1,"Boston, MA",02101,114277,0,0,0,0
31460,2025,Hyundai,SANTA FE SE,"Granbury, TX",Shottenkirk Toyota of Granbury,1,"Boston, MA",02101,4007,1,1,0,1
46999,2024,Chevrolet,Silverado 1500 LT,"Fairbanks, AK",Chevrolet GMC of Fairbanks,1,"Boston, MA",02101,9670,1,1,0,1
37174,2025,Jeep,Wrangler Sport,"Corpus Christi, TX",AutoNation Chevrolet North Corpus Christi,1,"Boston, MA",02101,4262,1,1,0,1
31000,2022,Genesis,GV80 2.5T,"Jackson, MS",Herrin-Gear INFINITI,1,"Boston, MA",02101,75332,1,0,1,1
21995,2020,Buick,Envision AWD Preferred,"Anchorage, AK",Lithia Hyundai Of Anchorage,1,"Boston, MA",02101,49218,0,1,0,1
23967,2021,Chrysler,300 S,"Medford, OR",Lithia Honda in Medford,1,"Boston, MA",02101,67510,0,0,0,1
43999,2021,INFINITI,QX80 PREMIUM SELECT,"Fairbanks, AK",Chevrolet GMC of Fairbanks,1,"Boston, MA",02101,62026,1,0,0,1
34998,2024,Jeep,Grand Cherokee Laredo,"Langhorne, PA",Davis Acura,1,"Boston, MA",02101,5082,1,1,0,1
27841,2021,Volvo,XC90 T6 Momentum 6 Passenger,"Cutler Bay, FL",Mercedes-Benz of Cutler Bay,1,"Boston, MA",02101,60201,0,0,0,1
37990,2023,Chevrolet,Silverado 1500 Custom,"Princeton, WV",Ramey Ford of Princeton,1,"Boston, MA",02101,43496,1,1,0,1
30995,2023,Alfa,Romeo Stelvio Ti,"Grandville, MI",Zeigler Chrysler Dodge Jeep RAM,1,"Boston, MA",02101,17555,1,1,0,1
45998,2023,GMC,Yukon SLE,"Lake City, FL",Honda of Lake City,1,"Boston, MA",02101,55957,1,0,0,1
25995,2022,Honda,Civic Sport,"Mayfield Heights, OH",Ken Ganley Nissan Mayfield,1,"Boston, MA",02101,4940,0,1,0,1
28921,2023,Subaru,Outback Onyx Edition XT,"Fort Pierce, FL",Sunrise Volkswagen of Fort Pierce,1,"Boston, MA",02101,31463,0,1,0,1
36500,2024,Alfa,Romeo Giulia Veloce RWD,"DeLand, FL",Deland Chrysler Dodge Jeep Ram,1,"Boston, MA",02101,290,1,1,0,1
25992,2019,Subaru,Outback 3.6R Limited,"Watertown, MA",Lexus of Watertown,1,"Boston, MA",02101,30366,0,1,0,0
64999,2022,GMC,Yukon Denali,"Fairbanks, AK",Chevrolet GMC of Fairbanks,1,"Boston, MA",02101,42119,1,1,0,1
25649,2023,Honda,Civic Sport,"Brewster, NY",Lia Honda Brewster,1,"Boston, MA",02101,35058,0,1,0,1
81866,2022,Porsche,Cayenne GTS,"CLEARWATER, FL",DIMMITT CADILLAC OF CLEARWATER,1,"Boston, MA",02101,44539,1,1,1,1
15997,2018,Subaru,Forester 2.5i Premium,"Attleboro, MA",Courtesy Mitsubishi,1,"Boston, MA",02101,106427,0,0,0,0
31990,2020,Chevrolet,Silverado 1500 RST,"Coral Springs, FL",Coral Springs Nissan,1,"Boston, MA",02101,81288,1,0,0,1
15302,2019,Chrysler,300 Limited,"Sherman, TX",Utter Family of Dealerships,1,"Boston, MA",02101,106920,0,0,0,0
73333,2023,Chevrolet,Corvette 3LT,"Orlando, FL",Napleton's Volkswagen of Orlando,1,"Boston, MA",02101,21890,1,1,0,1
26495,2020,Volvo,XC60 T5 Momentum,"West Palm Beach, FL",BMW West Palm Beach,1,"Boston, MA",02101,21634,0,1,0,1
33566,2024,Volkswagen,Tiguan 2.0T SE R-Line Black 4MOTION,"Mankato, MN",Mankato Motors,1,"Boston, MA",02101,9438,1,1,0,1
49900,2007,Chevrolet,Corvette Z06,"Traverse City, MI",Fox Ford Grand Traverse,1,"Boston, MA",02101,23139,1,1,0,0
30635,2023,Chrysler,Pacifica Limited,"Arden, NC",Sunshine Chevrolet,1,"Boston, MA",02101,56309,1,0,0,1
47369,2023,Lexus,RX 350 Premium,"Corpus Christi, TX",AutoNation Toyota Corpus Christi,1,"Boston, MA",02101,32057,1,1,1,1
28495,2019,INFINITI,QX80 Luxe,"Green Bay, WI",Gandrud Chevrolet,1,"Boston, MA",02101,69174,0,0,0,0
30995,2018,Cadillac,Escalade Premium Luxury,"Waco, TX",Jeff Hunter Toyota,1,"Boston, MA",02101,93458,1,0,1,0
20695,2020,Genesis,G70 2.0T RWD,"Spring Hill, FL",Ford Spring Hill,1,"Boston, MA",02101,58213,0,0,1,1
39999,2018,BMW,X5 xDrive50i,"Aransas Pass, TX",Aransas Autoplex Superstore,1,"Boston, MA",02101,49966,1,1,1,0
35000,2022,Ford,F-150 XLT,"Perrysburg, OH",Yark Chevrolet,1,"Boston, MA",02101,53229,1,0,0,1
22497,2023,Nissan,Altima 2.5 SR,"Gainesville, GA",Greene Ford,1,"Boston, MA",02101,60979,0,0,0,1
50997,2024,RAM,2500 Tradesman Crew Cab 4x4 8' Box,"Southaven, MS",Southaven Honda,1,"Boston, MA",02101,41930,1,1,0,1
26999,2020,Jeep,Grand Cherokee Altitude,"Fairbanks, AK",Chevrolet GMC of Fairbanks,1,"Boston, MA",02101,66166,0,0,0,1
52999,2024,Lexus,RX 350 Premium,"Warrensburg, NY",Krystal Chrysler Jeep Dodge RAM FIAT,1,"Boston, MA",02101,34527,1,1,1,1
17999,2018,Honda,Civic EX-L w/Navi,"Bowie, TX",Kory Hooks Chrysler Dodge Jeep RAM,1,"Boston, MA",02101,97075,0,0,0,0
44995,2023,Buick,Enclave Avenir,"Cheyenne, WY",Halladay GMC,1,"Boston, MA",02101,54439,1,0,0,1
34110,2021,Genesis,GV80 2.5T,"Hardeeville, SC",AutoNation Hyundai Hilton Head,1,"Boston, MA",02101,62242,1,0,1,1
15700,2017,Chrysler,Pacifica Touring,"D'lberville, MS",Mandal Buick GMC Inc.,1,"Boston, MA",02101,63740,0,0,0,0
23999,2022,Mitsubishi,Outlander SEL Special Edition 2WD,"Midland, TX",All American Chrysler Dodge Jeep Ram of Midland,1,"Boston, MA",02101,65475,0,0,0,1
30782,2022,Kia,Sorento S,"Putnam, CT",McGee Toyota of Putnam,1,"Boston, MA",02101,30249,1,1,0,1
41999,2023,Toyota,Tacoma TRD Off Road,"Fairbanks, AK",Chevrolet GMC of Fairbanks,1,"Boston, MA",02101,27736,1,1,0,1
26300,2020,Acura,RDX Base,"Athens, GA",Heyward Allen Toyota,1,"Boston, MA",02101,63176,0,0,1,1
28012,2020,Volvo,XC90 T6 Inscription 6 Passenger,"Oklahoma City, OK",Bob Howard Chevrolet,1,"Boston, MA",02101,71263,0,0,0,1
30999,2021,GMC,Sierra 1500 Elevation,"Houston, TX",Momentum BMW,1,"Boston, MA",02101,105521,1,0,0,1
34998,2024,Jeep,Grand Cherokee Laredo,"Langhorne, PA (22 mi.)",Davis Acura,1,"Philadelphia, PA",19102,5082,1,1,0,1
31473,2023,Subaru,Outback Wilderness,"Blackwood, NJ (18 mi.)",Toyota of Turnersville,1,"Philadelphia, PA",19102,28554,1,1,0,1
39399,2024,RAM,1500 Big Horn/Lone Star,"LUMBERTON, NJ (21 mi.)",LUCAS CHEVROLET,1,"Philadelphia, PA",19102,18357,1,1,0,1
20991,2021,Honda,Civic EX,"Trevose, PA (16 mi.)",Faulkner Volvo Cars Trevose,1,"Philadelphia, PA",19102,34209,0,1,0,1
23495,2022,Honda,Civic Sport,"Lumberton, NJ (21 mi.)",Lucas Jeep Chrysler Dodge RAM,1,"Philadelphia, PA",19102,29180,0,1,0,1
15995,2019,Subaru,Forester Premium,"Levittown, PA (22 mi.)",Bristol Auto Mall,1,"Philadelphia, PA",19102,92042,0,0,0,0
28499,2024,Volkswagen,Tiguan 2.0T SE 4MOTION,"Colmar, PA (23 mi.)",North Penn Volkswagen,1,"Philadelphia, PA",19102,9871,0,1,0,1
25479,2023,Nissan,Rogue SV,"Feasterville-Trevose, PA (16 mi.)",Colonial Nissan Inc.,1,"Philadelphia, PA",19102,29987,0,1,0,1
28894,2023,Volvo,XC60 B5 Plus Bright Theme,"Malvern, PA (23 mi.)",Sloane Toyota of Malvern,1,"Philadelphia, PA",19102,60661,0,0,0,1
16499,2021,Tesla,Model 3 Standard Range Plus,"Trooper, PA (18 mi.)",CarVision of Trooper,1,"Philadelphia, PA",19102,66518,0,0,0,1
43994,2024,Toyota,Tacoma TRD Sport,"Glen Mills, PA (21 mi.)",Team Toyota of Glen Mills,1,"Philadelphia, PA",19102,4892,1,1,0,1
30168,2021,RAM,1500 Big Horn/Lone Star,"Mount Ephraim, NJ (7 mi.)",Mt. Ephraim Chrysler Dodge RAM,1,"Philadelphia, PA",19102,69487,1,0,0,1
29499,2022,Audi,Q5 55 S line Premium,"Maple Shade, NJ (11 mi.)",CarVision of Maple Shade,1,"Philadelphia, PA",19102,42939,0,1,1,1
17600,2019,Nissan,Rogue SV,"Warminster, PA (19 mi.)",O'Neil Nissan,1,"Philadelphia, PA",19102,83016,0,0,0,0
31499,2019,Chevrolet,Silverado 1500 LTZ,"LUMBERTON, NJ (21 mi.)",LUCAS CHEVROLET,1,"Philadelphia, PA",19102,80757,1,0,0,0
50770,2022,Chevrolet,Silverado 1500 High Country,"Westville, NJ (7 mi.)",Pellegrino Chevrolet,1,"Philadelphia, PA",19102,32767,1,1,0,1
36888,2023,Toyota,Tacoma TRD Sport,"Conshohocken, PA (13 mi.)",Conicelli Autoplex,1,"Philadelphia, PA",19102,53126,1,0,0,1
27000,2022,Subaru,Outback Premium,"Glen Mills, PA (21 mi.)",Concordville Subaru,1,"Philadelphia, PA",19102,13312,0,1,0,1
32910,2022,Volkswagen,Atlas 3.6L SEL Premium,"Colmar, PA (23 mi.)",North Penn Volkswagen,1,"Philadelphia, PA",19102,50825,1,0,0,1
47987,2025,Acura,RDX A-Spec Advance Package,"Maple Shade, NJ (11 mi.)",Elite Acura,1,"Philadelphia, PA",19102,6608,1,1,1,1
68501,2024,Chevrolet,Silverado 1500 ZR2,"Burlington, NJ (19 mi.)",Burlington Chevrolet,1,"Philadelphia, PA",19102,12019,1,1,0,1
26999,2024,Honda,Accord EX 1.5T,"Philadelphia, PA (13 mi.)",Sloane Honda,1,"Philadelphia, PA",19102,22099,0,1,0,1
34286,2022,Volvo,XC60 B5 Momentum,"Trevose, PA (16 mi.)",Faulkner Volvo Cars Trevose,1,"Philadelphia, PA",19102,31736,1,1,0,1
33500,2022,Jeep,Grand Cherokee Limited X,"Swedesboro, NJ (17 mi.)",Spirit Chrysler Dodge Jeep RAM,1,"Philadelphia, PA",19102,33178,1,1,0,1
25499,2023,RAM,1500 Big Horn/Lone Star,"Maple Shade, NJ (11 mi.)",CarVision of Maple Shade,1,"Philadelphia, PA",19102,57212,0,0,0,1
47735,2023,Jeep,Grand Cherokee Summit,"Woodbury Hts, NJ (9 mi.)",Pellegrino Chrysler Jeep,1,"Philadelphia, PA",19102,23060,1,1,0,1
32899,2022,Jeep,Grand Cherokee Limited X,"LUMBERTON, NJ (21 mi.)",LUCAS CHEVROLET,1,"Philadelphia, PA",19102,33717,1,1,0,1
39888,2021,Toyota,Tacoma TRD Off Road,"Springfield, PA (10 mi.)",Conicelli Toyota of Springfield,1,"Philadelphia, PA",19102,29506,1,1,0,1
54610,2025,BMW,X3 30 xDrive,"Doylestown, PA (26 mi.)",BMW of Doylestown A Thompson Dealership,1,"Philadelphia, PA",19102,2502,1,1,1,1
17390,2021,Hyundai,PALISADE SEL,"Ewing Township, NJ (30 mi.)",Hyundai of Trenton,1,"Philadelphia, PA",19102,134066,0,0,0,1
26910,2022,Cadillac,XT5 Premium Luxury,"WILMINGTON, DE (26 mi.)",DELAWARE CADILLAC,1,"Philadelphia, PA",19102,71148,0,0,1,1
14644,2022,Nissan,Altima 2.5 S,"Feasterville-Trevose, PA (16 mi.)",Colonial Nissan Inc.,1,"Philadelphia, PA",19102,95546,0,0,0,1
23500,2020,Subaru,Forester Sport,"Glen Mills, PA (21 mi.)",Concordville Subaru,1,"Philadelphia, PA",19102,60876,0,0,0,1
26999,2023,Tesla,Model 3 Base,"Philadelphia, PA (5 mi.)",Pacifico Mazda,1,"Philadelphia, PA",19102,15466,0,1,0,1
33850,2025,Subaru,Outback Limited,"Hatboro, PA (15 mi.)",Glanzmann Subaru,1,"Philadelphia, PA",19102,3718,1,1,0,1
28985,2021,Subaru,Outback Touring XT,"Williamstown, NJ (20 mi.)",Pellegrino Buick GMC,1,"Philadelphia, PA",19102,32984,0,1,0,1
35968,2023,Acura,RDX Technology Package,"Langhorne, PA (22 mi.)",Davis Acura,1,"Philadelphia, PA",19102,30808,1,1,1,1
20995,2024,Nissan,Altima 2.5 SV,"Conshohocken, PA (13 mi.)",Conicelli Autoplex,1,"Philadelphia, PA",19102,28911,0,1,0,1
29795,2025,Toyota,Camry SE,"Conshohocken, PA (13 mi.)",Conicelli Autoplex,1,"Philadelphia, PA",19102,16471,0,1,0,1
41500,2024,RAM,1500 Tradesman,"Swedesboro, NJ (17 mi.)",Spirit Chrysler Dodge Jeep RAM,1,"Philadelphia, PA",19102,5776,1,1,0,1
20652,2019,Toyota,Camry SE,"Ardmore, PA (8 mi.)",Ardmore Toyota,1,"Philadelphia, PA",19102,65538,0,0,0,0
13491,2017,Nissan,Rogue SV,"Malvern, PA (23 mi.)",Sloane Toyota of Malvern,1,"Philadelphia, PA",19102,83234,0,0,0,0
21588,2022,Nissan,Rogue SV,"Glen Mills, PA (22 mi.)",Concordville Nissan,1,"Philadelphia, PA",19102,50868,0,0,0,1
55991,2023,BMW,X5 xDrive40i,"Devon, PA (15 mi.)",BMW of Devon,1,"Philadelphia, PA",19102,31382,1,1,1,1
55888,2023,Lincoln,Navigator Reserve,"Springfield, PA (10 mi.)",Conicelli Toyota of Springfield,1,"Philadelphia, PA",19102,52215,1,0,0,1
34981,2022,BMW,X3 xDrive30i,"Devon, PA (15 mi.)",BMW of Devon,1,"Philadelphia, PA",19102,36426,1,1,1,1
20679,2016,Chevrolet,Silverado 1500 LT,"New Castle, DE (30 mi.)",Nucar Chevrolet of New Castle,1,"Philadelphia, PA",19102,96404,0,0,0,0
26397,2023,Hyundai,SANTA FE Limited,"Ewing Township, NJ (30 mi.)",Hyundai of Trenton,1,"Philadelphia, PA",19102,42686,0,1,0,1
25208,2022,Mitsubishi,Outlander SEL,"New Castle, DE (30 mi.)",Nucar Chevrolet of New Castle,1,"Philadelphia, PA",19102,35436,0,1,0,1
26955,2022,Hyundai,SANTA FE XRT,"Conshohocken, PA (13 mi.)",Conicelli Autoplex,1,"Philadelphia, PA",19102,21442,0,1,0,1
14331,2017,Honda,Accord LX,"Burlington, NJ (19 mi.)",Davis Honda,1,"Philadelphia, PA",19102,108308,0,0,0,0
45726,2024,Volvo,XC90 B6 Plus Bright Theme 7-Seater,"Trevose, PA (16 mi.)",Faulkner Volvo Cars Trevose,1,"Philadelphia, PA",19102,34517,1,1,0,1
24493,2023,Toyota,Camry LE,"Glen Mills, PA (21 mi.)",Team Toyota of Glen Mills,1,"Philadelphia, PA",19102,57049,0,0,0,1
38700,2022,Kia,Telluride EX,"Sicklerville, NJ (18 mi.)",Turnersville Kia,1,"Philadelphia, PA",19102,27578,1,1,0,1
39999,2024,Toyota,Tacoma SR5,"New Castle, DE (30 mi.)",Nucar Chevrolet of New Castle,1,"Philadelphia, PA",19102,342,1,1,0,1
24888,2021,Honda,Civic EX-L,"Springfield, PA (10 mi.)",Conicelli Toyota of Springfield,1,"Philadelphia, PA",19102,40947,0,1,0,1
39499,2024,Jaguar,F-PACE P250 R-Dynamic S,"Trooper, PA (18 mi.)",CarVision of Trooper,1,"Philadelphia, PA",19102,26090,1,1,1,1
22695,2018,Jeep,Grand Cherokee Limited,"Downingtown, PA (27 mi.)",Jeff D'Ambrosio Chrysler Dodge Jeep Mits,1,"Philadelphia, PA",19102,45645,0,1,0,0
46954,2025,RAM,1500 Big Horn,"New Castle, DE (30 mi.)",Nucar Chevrolet of New Castle,1,"Philadelphia, PA",19102,2851,1,1,0,1
61593,2023,Audi,Q7 55 Prestige,"Devon, PA (16 mi.)",Audi Devon,1,"Philadelphia, PA",19102,23329,1,1,1,1
25985,2023,Toyota,Camry SE,"New Castle, DE (30 mi.)",Nucar Chevrolet of New Castle,1,"Philadelphia, PA",19102,40672,0,1,0,1
61981,2025,Mercedes-Benz,E-Class E 350,"West Chester, PA (22 mi.)",Mercedes-Benz of West Chester (PA),1,"Philadelphia, PA",19102,5325,1,1,1,1
28901,2022,Kia,Telluride S,"Burlington, NJ (17 mi.)",Burlington Kia,1,"Philadelphia, PA",19102,51349,0,0,0,1
45325,2025,Acura,RDX Base,"West Chester, PA (22 mi.)",Piazza Acura of West Chester,1,"Philadelphia, PA",19102,5564,1,1,1,1
24000,2016,Lexus,RX 350 Base,"Wilmington, DE (26 mi.)",Lexus of Wilmington,1,"Philadelphia, PA",19102,64905,0,0,1,0
28455,2025,Mazda,CX-5 Select,"New Castle, DE (30 mi.)",Nucar Chevrolet of New Castle,1,"Philadelphia, PA",19102,2570,0,1,0,1
21995,2019,Honda,Accord LX,"Montgomeryville, PA (22 mi.)",J. L. Freed Honda,1,"Philadelphia, PA",19102,39670,0,1,0,0
25772,2024,Toyota,Camry SE,"Glenside, PA (11 mi.)",Sloane Toyota of Glenside,1,"Philadelphia, PA",19102,46048,0,1,0,1
17999,2020,Tesla,Model 3 Standard Range Plus,"Maple Shade, NJ (11 mi.)",CarVision of Maple Shade,1,"Philadelphia, PA",19102,45042,0,1,0,1
18541,2017,Toyota,Camry SE,"Philadelphia, PA (9 mi.)",Sloane Toyota of Philadelphia,1,"Philadelphia, PA",19102,63367,0,0,0,0
55495,2023,BMW,X5 xDrive40i,"West Chester, PA (22 mi.)",BMW of West Chester (PA),1,"Philadelphia, PA",19102,29611,1,1,1,1
32070,2021,Acura,RDX Advance Package,"Wilmington, DE (26 mi.)",Lexus of Wilmington,1,"Philadelphia, PA",19102,27218,1,1,1,1
25888,2023,Toyota,Camry SE,"Springfield, PA (10 mi.)",Conicelli Toyota of Springfield,1,"Philadelphia, PA",19102,65114,0,0,0,1
22756,2019,Audi,Q5 2.0T Premium Plus,"Wilmington, DE (26 mi.)",Audi Wilmington,1,"Philadelphia, PA",19102,58618,0,0,1,0
31895,2024,Toyota,Camry XSE,"Montgomeryville, PA (22 mi.)",J. L. Freed Honda,1,"Philadelphia, PA",19102,33278,1,1,0,1
22497,2020,Alfa,Romeo Stelvio Ti Sport,"Wilmington, DE (26 mi.)",Audi Wilmington,1,"Philadelphia, PA",19102,75306,0,0,0,1
30443,2025,Toyota,Camry SE,"Malvern, PA (23 mi.)",Sloane Toyota of Malvern,1,"Philadelphia, PA",19102,17646,1,1,0,1
49587,2024,Acura,MDX Technology Package,"Maple Shade, NJ (11 mi.)",Elite Acura,1,"Philadelphia, PA",19102,26595,1,1,1,1
34800,2023,RAM,1500 Big Horn/Lone Star,"Laurel, MD (18 mi.)",Ourisman VW of Laurel - Curbside pickup and home delivery available,1,"Washington, DC",20001,50007,1,0,0,1
49820,2023,Volvo,XC90 B6 Ultimate 6-Seater,"Edgewater, MD (25 mi.)",Annapolis Hyundai,1,"Washington, DC",20001,16015,1,1,0,1
33500,2022,Ford,F-150 XL,"Waldorf, MD (22 mi.)",Waldorf Toyota,1,"Washington, DC",20001,50872,1,0,0,1
22632,2019,Volkswagen,Atlas 3.6L SEL Premium,"Sterling, VA (24 mi.)",BMW of Sterling,1,"Washington, DC",20001,71103,0,0,0,0
27290,2021,Hyundai,PALISADE SEL,"Laurel, MD (17 mi.)",Easterns Automotive Group of Laurel,1,"Washington, DC",20001,56670,0,0,0,1
39500,2023,Hyundai,PALISADE Calligraphy,"Vienna, VA (12 mi.)",Koons of Tysons Chevrolet GMC,1,"Washington, DC",20001,17955,1,1,0,1
18000,2018,Mazda,Mazda3 Grand Touring,"Woodbridge, VA (23 mi.)",Toyota of Woodbridge,1,"Washington, DC",20001,43651,0,1,0,0
21991,2020,Hyundai,PALISADE SEL,"Baltimore, MD (30 mi.)",Heritage Toyota Catonsville,1,"Washington, DC",20001,76303,0,0,0,1
178495,2024,Porsche,Cayenne Turbo GT,"Sterling, VA (24 mi.)",BMW of Sterling,1,"Washington, DC",20001,11434,1,1,1,1
27600,2024,Mazda,Mazda3 AWD,"Catonsville, MD (30 mi.)",Heritage Mazda Catonsville,1,"Washington, DC",20001,5862,0,1,0,1
48337,2024,Acura,MDX w/Technology Package,"Chantilly, VA (23 mi.)",Pohanka Acura,1,"Washington, DC",20001,11862,1,1,1,1
57997,2025,Chevrolet,Silverado 1500 LTZ,"Glen Burnie, MD (28 mi.)",J B A Chevrolet,1,"Washington, DC",20001,794,1,1,0,1
